datetime,rms,time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,day_or_night_day,day_or_night_night,time_of_day_sec,in_out
2025-08-04 19:36:52,0.04492618927564644,208.650877,0.18484749052352972,0.1296543028547704,1.1265470846751302,1.6812570705908891,-0.7841416248929058,1.4363392824464705,-0.14272744227981032,-0.7629739179340066,-0.6545615083937238,1013.7467874515237,-2.433810710681997,13.143515930403293,-35.64951717100414,2718.2430803555453,True,False,70612,out
2025-08-04 19:36:53,0.016803727271690452,208.651342,0.18464993184199385,0.13568236553405963,1.1057441707541398,1.6611801322869528,-0.7074616611613334,1.225444315918886,-0.14626556989115266,-0.7159338650348555,-0.6748901874588776,1013.7467877842831,-2.428143905496825,13.142733234055404,-35.65632880525059,2718.4038398519506,True,False,70613,out
2025-08-04 19:36:54,0.028670512057166607,208.664549,0.18130810814885537,0.13902390772536338,1.0889163952409153,1.6223609279435203,-0.6649263565591498,1.0517024538180482,-0.1446887680127093,-0.6533303206634264,-0.6889743104091304,1013.747356851745,-2.4110126953760793,13.141608325356417,-35.67418144185027,2718.495911647805,True,False,70614,out
2025-08-04 19:36:55,0.009513960338585816,208.665435,0.17593394444812263,0.1408006244109774,1.0764384019387863,1.5779152058606112,-0.6474519786007372,0.9272508873300145,-0.13769079030873618,-0.5816696027185907,-0.6953569741901028,1013.7486584585587,-2.382469027501203,13.139610539605302,-35.70401666327023,2718.4141780301684,True,False,70615,out
2025-08-04 19:36:56,0.0246855676231187,208.665976,0.16954816332877146,0.14212544841953775,1.067447152857373,1.5367479169316014,-0.6431745586625925,0.8521416672412879,-0.1249596283462032,-0.5065237455934504,-0.6940634627241015,1013.7507347273279,-2.345386937054876,13.136585200317086,-35.7434523890914,2718.060932673482,True,False,70616,out
2025-08-04 19:36:57,0.0384035625668068,208.671802,0.1626948872088042,0.14389511394951884,1.059905268610399,1.499913946915549,-0.6400419106684602,0.8120492885037072,-0.10628903554224522,-0.4322515312035153,-0.6864301320231807,1013.7534101352829,-2.3053861993506524,13.132814470202437,-35.78675291858479,2717.406932250834,True,False,70617,out
2025-08-04 19:36:58,0.02840961937109936,208.672481,0.15539539899085605,0.14662272081560473,1.0510886229372194,1.4615501202607741,-0.6284114481947752,0.7821212221223346,-0.08180183358392683,-0.3619103762405018,-0.67458520531731,1013.7562846280781,-2.2691189755789956,13.128865437413408,-35.826723390564915,2716.5675785657277,True,False,70618,out
2025-08-04 19:36:59,0.01578751998643504,208.678861,0.14747743140236141,0.15032952860208196,1.0384576860769479,1.4133619413862715,-0.603302872295142,0.7349528963278781,-0.05202545750482389,-0.29729419906831084,-0.6608391552253658,1013.7588640799407,-2.2417304703834495,13.125343359876533,-35.85755888866843,2715.8670213114287,True,False,70619,out
2025-08-04 19:37:00,0.0247947414894381,208.679766,0.1389955581003791,0.15458125923679014,1.0205460251792555,1.3499555750266792,-0.5656588554724232,0.6491050767154285,-0.017647841608033732,-0.2389007524554214,-0.6470969493533074,1013.7607634117238,-2.225235698616898,13.122737299721356,-35.87668562568727,2715.848304347372,True,False,70620,out
2025-08-04 19:37:01,0.020851871178547574,208.684142,0.13040906999040172,0.15872347919520619,0.997392734012107,1.272109925204845,-0.5217230189145,0.5149509484486139,0.02070223456311595,-0.1859820201984495,-0.634464361500858,1013.7618465210888,-2.2186592555858273,13.121424663326767,-35.88466008568288,2717.184744790384,True,False,70621,out
2025-08-04 19:37:02,0.015517861764886143,208.693733,0.12242238995175055,0.1622122918110512,0.9702777848666301,1.1863827836038652,-0.4801865385253023,0.3360048876558307,0.062175467679667654,-0.13726089004526215,-0.6232608316646968,1013.7622320823546,-2.2193143474145205,13.121729701242558,-35.88384582429911,2720.4691804372424,True,False,70622,out
2025-08-04 19:37:03,0.016461241506320445,208.694641,0.11565730270310977,0.16483873381134334,0.9409539220992132,1.1020237172926615,-0.44832766253730993,0.12582963805485328,0.10527670841017839,-0.09199109609181089,-0.613356799708189,1013.7622025533618,-2.22416125545413,13.1238837975191,-35.877079732038645,2725.9147689806305,True,False,70623,out
2025-08-04 19:37:04,0.017417179288854463,208.698905,0.11041068783066678,0.16674814023760248,0.9109634333447107,1.0275416962984376,-0.42927791097535295,-0.09883322283972432,0.14809146519531552,-0.050223389210160785,-0.604503883397142,1013.7620871006047,-2.230616672500184,13.12780635507274,-35.867043798886876,2733.09739452179,True,False,70624,out
2025-08-04 19:37:05,0.017886721565280747,208.700103,0.10664311795862529,0.16833115316794608,0.8814782444865957,0.9682754609757358,-0.4214646271175153,-0.3275683061853718,0.18896872051553423,-0.012214462735148571,-0.5965138444434381,1013.7621618294114,-2.2367028567339506,13.132739262171707,-35.85643252451151,2740.9509570031105,True,False,70625,out
2025-08-04 19:37:06,0.023061238279927527,208.709723,0.10414312735773006,0.17012851956636416,0.8533296925123746,0.9253944944937379,-0.41964362569585395,-0.5634521865821491,0.22666669274779191,0.02192096825302747,-0.5893904444550333,1013.7625822957375,-2.2407580707497123,13.136887625033228,-35.84855986350644,2748.1334556556903,True,False,70626,out
2025-08-04 19:37:07,0.01688230814712983,208.71096,0.10269644457154124,0.17281189210593484,0.826608338206408,0.8967910121998398,-0.41645687717982693,-0.8209635056265242,0.2598463820060342,0.05193216692418121,-0.5834207410315467,1013.7633542537494,-2.241079088810879,13.137314563420501,-35.847809983635,2753.5787604631273,True,False,70627,out
2025-08-04 19:37:08,0.01732204395557399,208.711933,0.10215905960244578,0.17715550430944962,0.800104831286131,0.8795287521303489,-0.4037982855047974,-1.1148566909518918,0.28681253918271554,0.07723002306485327,-0.5790999053913571,1013.7643511192298,-2.2358556255873725,13.130359007115239,-35.85932555696099,2756.862729593106,True,False,70628,out
